date,Variant,share,Region,Variant__colour,variant_present,regional_levels,cdc_region,geographic_level,Region__colour,State_Abbreviation,WVAL_Category,Number_of_Sites,Time_Period,Coverage,state_abbr,state_latitude,state_longitude,fips,cdc_region__colour,id,data_source
2023-04-08,,,Utah,,,2.2636314482239843,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11020,NWSS
2023-07-22,,,Utah,,,1.267407578066242,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11021,NWSS
2024-12-21,,,Utah,,,9.181197051426174,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11022,NWSS
2022-04-09,,,Utah,,,0.49989982197745597,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11023,NWSS
2025-02-01,,,Utah,,,2.7107861519957686,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11024,NWSS
2023-08-19,,,Utah,,,2.74044949717788,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11025,NWSS
2022-07-02,,,Utah,,,8.202913198422923,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11026,NWSS
2024-08-24,,,Utah,,,8.32459433249593,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11027,NWSS
2023-12-02,,,Utah,,,10.502502229559495,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11028,NWSS
2025-01-04,,,Utah,,,10.942684171220634,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11029,NWSS
2022-02-19,,,Utah,,,3.0910303290754877,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11030,NWSS
2022-11-05,,,Utah,,,8.251991236271301,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11031,NWSS
2022-05-28,,,Utah,,,4.090798042858168,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11032,NWSS
2024-05-18,,,Utah,,,2.0822931897115122,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11033,NWSS
2023-11-18,,,Utah,,,9.168078691994959,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11034,NWSS
2022-10-08,,,Utah,,,4.761521680307808,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11035,NWSS
2025-04-05,,,Utah,,,0.9856087376035365,West,State-Territory,#D2691E,UT,Very Low,33,"April 06, 2025 - April 12, 2025",,UT,39.3055,-111.6703,49,#264653,11036,NWSS
2024-04-20,,,Utah,,,1.2232921015676683,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11037,NWSS
2022-06-11,,,Utah,,,5.855364296145213,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11038,NWSS
2025-01-18,,,Utah,,,3.300126627458156,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11039,NWSS
2023-12-16,,,Utah,,,12.327155166682012,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11040,NWSS
2022-05-07,,,Utah,,,2.444001558379512,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11041,NWSS
2023-04-22,,,Utah,,,2.1543135117438785,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11042,NWSS
2023-05-13,,,Utah,,,1.3955862944186777,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11043,NWSS
2022-03-26,,,Utah,,,0.20989097289722913,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11044,NWSS
2023-05-20,,,Utah,,,1.7962382225977478,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11045,NWSS
2024-10-05,,,Utah,,,4.174455623741743,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11046,NWSS
2022-07-30,,,Utah,,,10.533145911704832,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11047,NWSS
2025-01-11,,,Utah,,,4.338408236156978,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11048,NWSS
2022-10-01,,,Utah,,,4.528980680948006,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11049,NWSS
2024-02-17,,,Utah,,,7.324416439000172,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11050,NWSS
2024-06-15,,,Utah,,,4.0555842237184,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11051,NWSS
2022-01-01,,,Utah,,,15.963559936412604,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11052,NWSS
2024-07-27,,,Utah,,,12.179084479980993,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11053,NWSS
2023-03-18,,,Utah,,,6.959386935404979,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11054,NWSS
2025-03-22,,,Utah,,,1.75077824714172,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11055,NWSS
2024-01-06,,,Utah,,,15.76166306362106,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11056,NWSS
2024-02-03,,,Utah,,,8.777230172787347,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11057,NWSS
2022-10-15,,,Utah,,,2.897726244794719,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11058,NWSS
2022-04-30,,,Utah,,,1.4294838160456766,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11059,NWSS
2024-11-09,,,Utah,,,3.428821514127632,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11060,NWSS
2023-03-11,,,Utah,,,5.8590200111208315,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11061,NWSS
2022-05-21,,,Utah,,,2.947115992379012,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11062,NWSS
2022-10-29,,,Utah,,,5.6729110981476225,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11063,NWSS
2023-08-12,,,Utah,,,2.3864756066044857,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11064,NWSS
2023-09-23,,,Utah,,,4.304252071842271,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11065,NWSS
2024-01-13,,,Utah,,,19.297097675059817,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11066,NWSS
2022-07-16,,,Utah,,,8.302560833900634,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11067,NWSS
2023-07-01,,,Utah,,,0.9854072261918569,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11068,NWSS
2024-09-14,,,Utah,,,10.030753483144476,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11069,NWSS
2023-10-28,,,Utah,,,5.500547735566075,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11070,NWSS
2024-10-19,,,Utah,,,2.263437185668289,West,State-Territory,#D2691E,,,,,,UT,39.3055,-111.6703,49,#264653,11071,NWSS
2024-01-13,,,Vermont,,,17.922177247382606,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11072,NWSS
2023-10-21,,,Vermont,,,4.9237243582789265,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11073,NWSS
2023-12-09,,,Vermont,,,17.193967213011202,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11074,NWSS
2024-10-05,,,Vermont,,,9.306117963434863,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11075,NWSS
2024-06-01,,,Vermont,,,3.8193094815572004,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11076,NWSS
2024-12-21,,,Vermont,,,3.7877895636794214,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11077,NWSS
2023-04-29,,,Vermont,,,0.9787427073252207,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11078,NWSS
2023-11-18,,,Vermont,,,7.867777764878789,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11079,NWSS
2022-10-01,,,Vermont,,,4.47156966234115,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11080,NWSS
2022-09-10,,,Vermont,,,7.097546729063243,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11081,NWSS
2023-04-01,,,Vermont,,,3.4992712792451046,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11082,NWSS
2023-05-20,,,Vermont,,,1.2149345494360513,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11083,NWSS
2024-09-07,,,Vermont,,,10.848751969359604,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11084,NWSS
2025-01-04,,,Vermont,,,11.170161811485421,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11085,NWSS
2023-03-25,,,Vermont,,,3.5855849307069194,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11086,NWSS
2024-11-09,,,Vermont,,,2.152110320198515,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11087,NWSS
2023-09-23,,,Vermont,,,3.354761970358402,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11088,NWSS
2023-05-13,,,Vermont,,,1.327291768526781,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11089,NWSS
2025-03-29,,,Vermont,,,3.131921256988116,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11090,NWSS
2023-11-11,,,Vermont,,,3.4962467185183996,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11091,NWSS
2023-02-04,,,Vermont,,,8.361156562477408,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11092,NWSS
2024-02-10,,,Vermont,,,6.204972345387233,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11093,NWSS
2024-10-19,,,Vermont,,,4.242638061237432,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11094,NWSS
2023-01-14,,,Vermont,,,6.629535887175463,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11095,NWSS
2024-06-22,,,Vermont,,,1.8537365088898343,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11096,NWSS
2024-02-17,,,Vermont,,,11.285354438069803,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11097,NWSS
2022-09-24,,,Vermont,,,4.640706342986731,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11098,NWSS
2023-06-17,,,Vermont,,,1.991923788749524,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11099,NWSS
2022-05-07,,,Vermont,,,12.02302506190956,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11100,NWSS
2022-05-21,,,Vermont,,,6.677139967994596,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11101,NWSS
2024-04-27,,,Vermont,,,0.7811646323558423,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11102,NWSS
2022-12-31,,,Vermont,,,8.735736834767797,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11103,NWSS
2023-08-19,,,Vermont,,,4.8179295286885635,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11104,NWSS
2022-10-29,,,Vermont,,,5.873670624480435,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11105,NWSS
2022-11-05,,,Vermont,,,1.444750827037686,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11106,NWSS
2023-04-22,,,Vermont,,,1.2706849600787846,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11107,NWSS
2023-06-03,,,Vermont,,,0.7149806240135639,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11108,NWSS
2023-06-10,,,Vermont,,,0.8950498738981435,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11109,NWSS
2022-10-15,,,Vermont,,,6.095552710905736,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11110,NWSS
2023-03-04,,,Vermont,,,5.3879165100437145,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11111,NWSS
2023-10-07,,,Vermont,,,7.510057577477835,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11112,NWSS
2024-12-28,,,Vermont,,,6.175825057189125,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11113,NWSS
2024-05-04,,,Vermont,,,1.608674515915971,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11114,NWSS
2024-02-03,,,Vermont,,,12.883815101140783,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11115,NWSS
2023-07-01,,,Vermont,,,1.7888872826763906,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11116,NWSS
2024-03-23,,,Vermont,,,2.0276336843506115,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11117,NWSS
2023-04-08,,,Vermont,,,2.533102470514956,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11118,NWSS
2023-05-27,,,Vermont,,,0.8819014146957906,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11119,NWSS
2022-10-08,,,Vermont,,,3.0855695601953665,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11120,NWSS
2022-06-11,,,Vermont,,,1.3885530767137444,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11121,NWSS
2023-10-14,,,Vermont,,,6.4523521791726886,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11122,NWSS
2022-08-27,,,Vermont,,,2.1265189184894635,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11123,NWSS
2025-01-18,,,Vermont,,,6.689054395666622,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11124,NWSS
2025-03-22,,,Vermont,,,1.7649545961407642,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11125,NWSS
2023-12-02,,,Vermont,,,8.633171393671637,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11126,NWSS
2023-01-07,,,Vermont,,,9.23867423318039,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11127,NWSS
2024-03-30,,,Vermont,,,2.309462582566436,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11128,NWSS
2022-06-18,,,Vermont,,,3.898370932780856,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11129,NWSS
2022-11-12,,,Vermont,,,3.044307116685604,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11130,NWSS
2025-04-05,,,Vermont,,,1,Northeast,State-Territory,#6495ED,VT,Low,5,"April 06, 2025 - April 12, 2025",,VT,44.0687,-72.6658,50,#F4A261,11131,NWSS
2024-06-15,,,Vermont,,,1.4869103922701419,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11132,NWSS
2022-07-02,,,Vermont,,,9.95617868193878,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11133,NWSS
2024-07-06,,,Vermont,,,5.866547466837076,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11134,NWSS
2025-03-08,,,Vermont,,,1.833905832602074,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11135,NWSS
2024-05-18,,,Vermont,,,1.9239515199707924,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11136,NWSS
2024-06-08,,,Vermont,,,2.3030426434101017,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11137,NWSS
2022-06-04,,,Vermont,,,5.6241232176820075,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11138,NWSS
2023-09-02,,,Vermont,,,5.972088142771619,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11139,NWSS
2024-04-13,,,Vermont,,,1.4944855608158099,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11140,NWSS
2024-01-06,,,Vermont,,,23.19393161834725,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11141,NWSS
2022-11-26,,,Vermont,,,1.5333734123575717,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11142,NWSS
2023-08-26,,,Vermont,,,2.701988022035661,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11143,NWSS
2022-07-30,,,Vermont,,,2.3613993207167736,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11144,NWSS
2023-09-16,,,Vermont,,,5.288368198983238,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11145,NWSS
2023-03-11,,,Vermont,,,3.3242059179405485,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11146,NWSS
2023-12-16,,,Vermont,,,13.767716249136349,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11147,NWSS
2024-07-27,,,Vermont,,,8.265603897787798,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11148,NWSS
2024-05-25,,,Vermont,,,2.5526337271323403,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11149,NWSS
2024-10-26,,,Vermont,,,4.069904464131928,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11150,NWSS
2025-02-22,,,Vermont,,,3.6099667459228164,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11151,NWSS
2023-01-28,,,Vermont,,,7.3751048969806865,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11152,NWSS
2024-08-10,,,Vermont,,,8.345673326930278,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11153,NWSS
2023-03-18,,,Vermont,,,2.4466626858445366,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11154,NWSS
2022-05-14,,,Vermont,,,13.064127530699967,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11155,NWSS
2023-05-06,,,Vermont,,,0.9045559776191194,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11156,NWSS
2024-03-09,,,Vermont,,,2.7446082138819787,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11157,NWSS
2024-03-02,,,Vermont,,,7.071909389334195,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11158,NWSS
2025-03-01,,,Vermont,,,2.709549047001775,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11159,NWSS
2024-11-30,,,Vermont,,,3.156044652268387,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11160,NWSS
2023-02-18,,,Vermont,,,8.997222439424965,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11161,NWSS
2024-09-21,,,Vermont,,,12.893663537040064,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11162,NWSS
2024-08-03,,,Vermont,,,8.617186067123033,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11163,NWSS
2022-12-17,,,Vermont,,,4.712481392701633,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11164,NWSS
2023-02-11,,,Vermont,,,5.720099195226175,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11165,NWSS
2024-01-20,,,Vermont,,,14.252527380840988,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11166,NWSS
2024-09-14,,,Vermont,,,10.398216491879264,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11167,NWSS
2023-07-22,,,Vermont,,,1.720395249962651,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11168,NWSS
2023-02-25,,,Vermont,,,3.7213509788931773,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11169,NWSS
2024-08-24,,,Vermont,,,4.748672628648041,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11170,NWSS
2024-09-28,,,Vermont,,,9.1422029917279,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11171,NWSS
2023-09-09,,,Vermont,,,5.094895956840588,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11172,NWSS
2023-10-28,,,Vermont,,,4.049631552662776,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11173,NWSS
2024-10-12,,,Vermont,,,8.623385920187115,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11174,NWSS
2023-07-29,,,Vermont,,,3.630414302847848,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11175,NWSS
2023-01-21,,,Vermont,,,8.576680244229912,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11176,NWSS
2023-06-24,,,Vermont,,,1.302363083247977,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11177,NWSS
2022-11-19,,,Vermont,,,1.9822819374467426,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11178,NWSS
2024-11-23,,,Vermont,,,1.8772860106765532,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11179,NWSS
2025-01-25,,,Vermont,,,4.311662401608874,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11180,NWSS
2024-07-13,,,Vermont,,,10.687972561351645,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11181,NWSS
2024-11-02,,,Vermont,,,2.2179550511558026,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11182,NWSS
2024-12-14,,,Vermont,,,2.806496674872422,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11183,NWSS
2023-09-30,,,Vermont,,,3.9954060203206443,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11184,NWSS
2023-07-15,,,Vermont,,,1.5172157404556534,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11185,NWSS
2022-09-17,,,Vermont,,,4.005598709208116,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11186,NWSS
2024-11-16,,,Vermont,,,2.242144759221571,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11187,NWSS
2022-12-03,,,Vermont,,,4.573447470751138,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11188,NWSS
2024-03-16,,,Vermont,,,1.7957965686095752,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11189,NWSS
2024-01-27,,,Vermont,,,12.768999389666366,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11190,NWSS
2024-02-24,,,Vermont,,,6.92423529352276,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11191,NWSS
2023-11-25,,,Vermont,,,15.240005234184155,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11192,NWSS
2025-02-15,,,Vermont,,,3.1927059204877377,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11193,NWSS
2024-08-31,,,Vermont,,,7.064029327059725,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11194,NWSS
2023-08-12,,,Vermont,,,4.754756376223172,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11195,NWSS
2024-05-11,,,Vermont,,,1.6971010206951516,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11196,NWSS
2024-04-20,,,Vermont,,,1.0228017450751836,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11197,NWSS
2022-08-20,,,Vermont,,,3.6774438663647153,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11198,NWSS
2023-12-23,,,Vermont,,,10.168309883078,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11199,NWSS
2024-08-17,,,Vermont,,,5.718110411623993,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11200,NWSS
2025-02-01,,,Vermont,,,7.3813156265066535,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11201,NWSS
2023-04-15,,,Vermont,,,2.222431120450259,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11202,NWSS
2024-04-06,,,Vermont,,,1.5800125761964676,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11203,NWSS
2022-08-06,,,Vermont,,,2.098111489144949,Northeast,State-Territory,#6495ED,,,,,,VT,44.0687,-72.6658,50,#F4A261,11204,NWSS
